SMILES,Accum,Accum_Class,Accum_SE,Compound_ID,SourceTable,MolWt,LogP,TPSA,HBD,HBA,RotB,RingCount,HeavyAtomCount,FracCSP3
O=C(OC)[C@H]1c2c(C)cccc2[C@@H]2[C@@]31CC(=O)[C@](C)(C3)CC2,28.0,Low,12.0,3-52,Table3,-0.5989186094255536,1.2352992338631346,-1.2160201984859833,-1.100676534208084,-0.7918740274485969,-1.0709023381505784,0.07934509067835882,-0.452418270555115,-0.29062856248976393
O=C(N[C@H]1c2c(C)cccc2[C@@H]2[C@@]31CC(=O)[C@](C)(C3)CC2)C,49.0,Low,12.0,3-53,Table3,-0.6119328618448433,1.1829312053432763,-1.13098611689198,-0.26529126721938434,-1.2625461401489677,-1.0709023381505784,0.07934509067835882,-0.452418270555115,-0.29062856248976393
S(=O)(=O)(OC1C2OCC([N+])C2OC1)c1ccc(-c2ccccc2)cc1,1965.0,High,108.0,,Table4,0.20813697683200902,0.02448973616382232,0.021833075003866092,-1.100676534208084,0.14947019795214478,0.6092412595132265,0.07934509067835882,0.1118337298001404,-1.8769132173166518
O(C)c1c(O)c2c(cc1)CC1[N+](C)CCC32C1CC(O)C([N+])C3,1913.0,High,156.0,,Table4,-0.3606017249304627,-0.4486032973033564,-0.16767144969134173,0.5700939997693153,-0.32120191474822607,-1.0709023381505784,0.07934509067835882,-0.26433427043669655,0.27590167137698124
OC12C(=C)CC3(C(CC[N+])c4c(C)cccc4C3CC1)C2,1887.0,High,179.0,,Table4,-0.8235334964548091,1.2337822758581511,-1.2415304229641844,-0.26529126721938434,-1.7332182528493385,-0.5108544722626435,0.07934509067835882,-0.6405022706735335,-0.29062856248976393
O=C1C2(C)CC3(C(C[N+])c4c(C)cccc4C3CC2)C1,1696.0,High,203.0,,Table4,-1.0090527227610786,1.1665084860719357,-1.3374974579059882,-1.100676534208084,-1.7332182528493385,-1.0709023381505784,0.07934509067835882,-0.828586270791952,-0.08290081007195704
OC12C(C)CC3(C(C[N+])c4c(C)cccc4C3CC1)C2,1650.0,High,69.0,,Table4,-0.9823893763410715,1.0291908092730135,-1.2415304229641844,-0.26529126721938434,-1.7332182528493385,-1.0709023381505784,0.07934509067835882,-0.828586270791952,0.27590167137698124
Brc1ccc(S(=O)(=O)OC2C3OCC([N+])C3OC2)cc1,1647.0,High,108.0,,Table4,0.24514295068279332,-0.5720704879698217,0.021833075003866092,-1.100676534208084,0.14947019795214478,0.049193393625291515,-0.7035264706814485,-0.828586270791952,-0.800505772969835
O=C1C2(CO)CC3(C(C[N+])c4c(C)cccc4C3CC2)C1,1487.0,High,59.0,,Table4,-0.7974520881511121,0.4887580313237506,-0.7231262183893138,-0.26529126721938434,-1.2625461401489677,-0.5108544722626435,0.07934509067835882,-0.6405022706735335,-0.08290081007195704
O=C(NCC[N+])C1(C)C2C(C)(c3c(C([N+])C2)cc(C(C)C)cc3)CCC1,1344.0,High,43.0,,Table4,0.13019694684535352,1.2842903819545077,-0.2949188789337967,-0.26529126721938434,-1.7332182528493385,0.6092412595132265,-0.7035264706814485,0.29991772991855886,0.37375689359032815
OC12C(=C)CC3(C(C[N+])c4c(C)cccc4C3CC1)C2,1335.0,High,8.0,,Table4,-1.0090527227610786,0.9764930072738115,-1.2415304229641844,-0.26529126721938434,-1.7332182528493385,-1.0709023381505784,0.07934509067835882,-0.828586270791952,-0.4417032915208961
[N+]CC1c2c(C)cccc2C2C31CC(C)(C([N+])C3)CC2,946.0,High,138.0,,Table4,-1.0220669751803684,1.0795801969168066,-1.1786659412143319,-1.100676534208084,-2.2038903655497095,-1.0709023381505784,0.07934509067835882,-0.828586270791952,0.27590167137698124
O=C(OC12C(=C)CC3(C(C[N+])c4c(C)cccc4C3CC1)C2)C,922.0,High,46.0,,Table4,-0.4530769819585802,1.3529624112931418,-1.057188681794327,-1.100676534208084,-1.2625461401489677,-0.5108544722626435,0.07934509067835882,-0.26433427043669655,-0.4775835396657898
S(=O)(=O)(OC1C2OCC([N+])C2OC1)c1ccc(C)cc1,877.0,High,29.0,,Table4,-0.6128057690193082,-0.8715575709710437,0.021833075003866092,-1.100676534208084,0.14947019795214478,0.049193393625291515,-0.7035264706814485,-0.828586270791952,-0.5521040550436468
O=C1Oc2c(C)c3oc(C)c(C[N+])c3cc2C(C)=C1,817.0,High,203.0,,Table4,-1.1690724788799602,0.9285703252555135,-0.5393918635165563,-1.100676534208084,-0.7918740274485969,-1.0709023381505784,-0.7035264706814485,-1.0166702709103705,-2.307476195055379
[N+]C1C(C)C2C(C)(C)C(C1)C2,761.0,High,65.0,,Table4,-2.5448270893011555,0.3301237968200197,-1.855901662480859,-1.100676534208084,-2.2038903655497095,-1.6309502040385133,-0.7035264706814485,-2.5213422718577183,2.428716560070615
OC12C(=C)CC3(C([N+])c4c(C)cccc4C3CC1)C2,756.0,High,94.0,,Table4,-1.1945719490673479,0.9484622615295555,-1.2415304229641844,-0.26529126721938434,-1.7332182528493385,-1.6309502040385133,0.07934509067835882,-1.0166702709103705,-0.6105515180851027
Brc1ccc(C([N+])C(C)N2CCOCC2)cc1,739.0,High,98.0,,Table4,-0.6146044868333559,0.43156211906629355,-1.4771963062389937,-1.100676534208084,-1.2625461401489677,0.049193393625291515,-1.4863980320412558,-1.3928382711472074,-0.5521040550436468
[N+]Cc1ccc(C(C)(C)C)cc1,726.0,High,19.0,,Table4,-2.4126345558349,0.6117503481799603,-1.855901662480859,-1.100676534208084,-2.2038903655497095,-1.0709023381505784,-2.2692695934010634,-2.3332582717393,-1.0940714396098765
