water_RadiusOfGyration,water_Asphericity,water_SpherocityIndex,water_NPR1,water_NPR2,water_PMI1,water_PMI2,water_ChargeMean,water_ChargeMax,water_ChargeMin,chloroform_RadiusOfGyration,chloroform_Asphericity,chloroform_SpherocityIndex,chloroform_NPR1,chloroform_NPR2,chloroform_PMI1,chloroform_PMI2,chloroform_ChargeMean,chloroform_ChargeMax,chloroform_ChargeMin,octanol_RadiusOfGyration,octanol_Asphericity,octanol_SpherocityIndex,octanol_NPR1,octanol_NPR2,octanol_PMI1,octanol_PMI2,octanol_ChargeMean,octanol_ChargeMax,octanol_ChargeMin
3.185347714272391,0.25935968618781885,0.37209835480358977,0.3765291029010276,0.8957564692371597,1117.4194998248684,2659.851354026358,0.01999999999999999,0.3440152000271404,-0.45363392955845,3.18746904179841,0.26152803703005173,0.37817164456422875,0.37471476454236746,0.8972619796717343,1113.697651885146,2668.1527870074992,0.019999999999999993,0.3440152000271404,-0.45363392955845,3.191746933879209,0.26203829724456734,0.36857905001111324,0.3742199051426647,0.8969798979052814,1115.6344216917682,2675.362972485056,0.019999999999999997,0.3440152000271404,-0.45363392955844994
3.3032211012892336,0.08984371419826695,0.6258064357954206,0.5936758426790258,0.7915118603099043,1941.879680008856,2603.10358974588,0.019999999999999997,0.3445776973142128,-0.4914211832576768,3.3011826980471466,0.08922615534963699,0.6249147098006257,0.5950670981365697,0.7901557608464511,1944.109738644044,2595.3494019625214,0.019999999999999997,0.3445776973142128,-0.49142118325767675,3.302521452248054,0.09070652475835515,0.6231372088676983,0.5921345952706062,0.7916696692350278,1937.2157553119944,2603.9996029312347,0.019999999999999997,0.3445776973142128,-0.49142118325767675
3.2418582907977345,0.11918139440042093,0.5219640299029339,0.5354964703515807,0.807102527367719,1539.6178025859465,2320.552468980132,0.03921568627450981,0.3460597720524814,-0.5040429872461162,3.2408787361308042,0.1190076101785134,0.5207727172399195,0.5358829266638315,0.8055556309699791,1540.5610076035061,2315.8533272143254,0.039215686274509796,0.3460597720524814,-0.5040429872461163,3.2401055884956538,0.1188638091460864,0.5198573820818714,0.536197136487469,0.804348585656199,1541.3167536032415,2312.161342711558,0.0392156862745098,0.3460597720524814,-0.5040429872461163
3.6277974741851216,0.27445430362602796,0.364701502147121,0.3630829451041039,0.8464911389349619,1399.20499996724,3278.961461485941,0.020000000000000007,0.34792584459635484,-0.49674294482615255,3.632361340213919,0.2844473778881274,0.3582772584131679,0.35500633230773926,0.8500604966444026,1372.9973961237922,3308.604045229405,0.020000000000000004,0.3479258445963549,-0.4967429448261526,3.6275847640209418,0.27121612602312667,0.36643812656756675,0.365469371827678,0.8453957664378777,1408.2411284328011,3270.3685711960948,0.020000000000000007,0.34792584459635484,-0.4967429448261526
2.1093920671557855,0.296651563242445,0.3555464139039242,0.34566496252968476,0.8275917732334239,206.90094881157924,494.04075999508376,0.08333333333333331,0.34438677238500776,-0.3626404652991306,2.113929988938893,0.29963865582618715,0.3452435614191569,0.3434972347340824,0.8162723073742534,207.78642946077179,492.39719927218687,0.08333333333333333,0.3443867723850077,-0.3626404652991306,2.117338390171552,0.30188868703255695,0.33750233223317905,0.34186359118460385,0.807775524461979,208.44809040994298,491.16601144003084,0.08333333333333331,0.34438677238500776,-0.3626404652991306
1.9771530183032924,0.1648177888461366,0.4786934028878438,0.48146721954114174,0.7939882649130989,240.63163163604196,399.70669545760944,0.04545454545454546,0.34438675494457544,-0.38788988712696704,1.9975245918115245,0.19557204992790445,0.47240412365842976,0.4476127889711845,0.7961997051975476,230.6432317740023,415.1327401689229,0.04545454545454546,0.34438675494457544,-0.3878898871269671,1.984457762914587,0.17015570757342965,0.45788312384301577,0.47736637632974094,0.7812924291122522,241.42485894996162,399.37032732891555,0.04545454545454546,0.34438675494457544,-0.38788988712696704
3.624935884221938,0.232947093716799,0.3278620797573132,0.4027668573055569,0.8225171939585173,1562.956965560021,3186.674360211209,0.021739130434782608,0.3455741581848538,-0.5038190673747815,3.6400034411310664,0.228772064256487,0.3163675733757915,0.4060154716107352,0.8093297463777492,1596.2561023784515,3175.7929582616043,0.021739130434782605,0.3455741581848539,-0.5038190673747815,3.6299752338497853,0.2263533295409156,0.3182868241322103,0.4097702556161714,0.8076488294145185,1600.9532539077065,3146.6949415885147,0.021739130434782608,0.3455741581848539,-0.5038190673747815
3.2662498778738174,0.1789466502315063,0.29723254969086177,0.4919645979609784,0.6492210991692324,1474.0879226411073,1942.4386883700756,0.020833333333333346,0.34641837388919555,-0.3905173718963287,3.2650136110417995,0.18143089670639925,0.29104789881444654,0.48880748784644074,0.6488148977192758,1465.895553251348,1942.914154971791,0.020833333333333346,0.3464183738891956,-0.39051737189632874,3.2812658058418225,0.18386559621569545,0.28191082965322667,0.4877362737410228,0.6432784468945962,1481.061141880808,1952.702657954209,0.020833333333333346,0.34641837388919555,-0.3905173718963286
3.830804191913444,0.24092002403157614,0.2619594449680828,0.4008519134049101,0.7281094591225393,2085.3084840411643,3803.6608641392672,0.017857142857142846,0.3466423949107552,-0.5042500855646936,3.860085736529896,0.25214315070214444,0.25388755439279276,0.3891735248612538,0.7354713536143935,2059.385455691416,3908.5472798331243,0.017857142857142846,0.3466423949107552,-0.5042500855646936,3.8533821504395247,0.25276974869008223,0.23899340351283013,0.39010959675973383,0.7237841968528415,2068.011473593064,3852.068470222865,0.01785714285714285,0.3466423949107552,-0.5042500855646936
3.888732607618996,0.16484157238219488,0.3973217780440124,0.5107054232176339,0.7699840993439016,2658.394676633248,4112.246624028705,0.017857142857142856,0.34559066176307385,-0.4967429476384735,3.8540999247166217,0.1418440725683034,0.4201993449601903,0.5315701489046359,0.7638795903894354,2721.952911784176,3955.705410623625,0.017857142857142856,0.34559066176307385,-0.4967429476384735,3.8372375478122067,0.14101751424729655,0.4157846384562084,0.5350810017308449,0.7488686360377791,2724.2179245908183,3863.4259032021578,0.017857142857142856,0.34559066176307385,-0.4967429476384735
4.0199074279090805,0.410490392110877,0.1841821067849322,0.26457836051812245,0.8275813478473467,1315.4612952568816,4182.633870060194,0.02040816326530613,0.3458245045087132,-0.4967427343876686,4.039870222648861,0.4014548083481797,0.19068498005124854,0.2698239496662559,0.8324998379430398,1352.0688813674967,4223.673681402025,0.02040816326530613,0.3458245045087132,-0.4967427343876686,4.049227786288697,0.4212649362720239,0.17398088067346285,0.25806068116796976,0.8300132654853172,1301.9593316014564,4266.030078421202,0.02040816326530613,0.3458245045087132,-0.4967427343876686
